,,,,,,,,
,,,,,,,,
CLICLO,Ponto,BAIRRO,OCORRÊNCIAS,Total,% ,,,
2 BI,ABRIGOS,VILA SONIA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ITINERARIO - AUSENTE,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ELÉTRICA - LUMINÁRIA DANIFICADA,7,"0,17%",,,
2 BI,ABRIGOS,VILA SONIA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ELÉTRICA - ILUMINAÇÃO,5,"0,12%",,,
2 BI,ABRIGOS,VILA SONIA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,COBERTURA - SUJA,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,ABRIGOS,VILA SONIA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,TOTEM - PICHAÇÃO,1,"0,02%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,TOTEM - COM COLAGEM,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,PISO - PODOTATIL DANIFICADO,2,"0,05%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,PISO - PODOTATIL AUSENTE,1,"0,02%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,PISO - ENTORNO INADEQUADO,2,"0,05%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ITINERARIO - PICTOGRAMA DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ITINERARIO - DANIFICADO PARCIALMENTE,20,"0,49%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ITINERARIO - AUSENTE,8,"0,20%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,ALTO DE PINHEIROS,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,TOTEM - RISCADO,1,"0,02%",,,
2 BI,TOTENS,ANHANGUERA,TOTEM - PICHAÇÃO,10,"0,25%",,,
2 BI,TOTENS,ANHANGUERA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,TOTEM - INCLINADO/BASE DANIFICADA,4,"0,10%",,,
2 BI,TOTENS,ANHANGUERA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,TOTEM - COM COLAGEM,6,"0,15%",,,
2 BI,TOTENS,ANHANGUERA,TOTEM - ABAIXO DO PERMITIDO,2,"0,05%",,,
2 BI,TOTENS,ANHANGUERA,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,PISO - PODOTATIL DANIFICADO,5,"0,12%",,,
2 BI,TOTENS,ANHANGUERA,PISO - PODOTATIL AUSENTE,5,"0,12%",,,
2 BI,TOTENS,ANHANGUERA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ITINERARIO - PICTOGRAMA DANIFICADO,5,"0,12%",,,
2 BI,TOTENS,ANHANGUERA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ITINERARIO - DANIFICADO PARCIALMENTE,17,"0,42%",,,
2 BI,TOTENS,ANHANGUERA,ITINERARIO - AUSENTE,22,"0,54%",,,
2 BI,TOTENS,ANHANGUERA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,ANHANGUERA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,TOTEM - PICHAÇÃO,2,"0,05%",,,
2 BI,TOTENS,BARRA FUNDA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,TOTEM - COM COLAGEM,1,"0,02%",,,
2 BI,TOTENS,BARRA FUNDA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,PISO - PODOTATIL AUSENTE,2,"0,05%",,,
2 BI,TOTENS,BARRA FUNDA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ITINERARIO - AUSENTE,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,BARRA FUNDA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,TOTEM - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,TOTEM - COM COLAGEM,4,"0,10%",,,
2 BI,TOTENS,BOM RETIRO,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,PISO - PODOTATIL DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,BOM RETIRO,PISO - PODOTATIL AUSENTE,1,"0,02%",,,
2 BI,TOTENS,BOM RETIRO,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ITINERARIO - DANIFICADO PARCIALMENTE,1,"0,02%",,,
2 BI,TOTENS,BOM RETIRO,ITINERARIO - AUSENTE,9,"0,22%",,,
2 BI,TOTENS,BOM RETIRO,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,BOM RETIRO,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,TOTEM - RISCADO,1,"0,02%",,,
2 BI,TOTENS,BRASILANDIA,TOTEM - PICHAÇÃO,8,"0,20%",,,
2 BI,TOTENS,BRASILANDIA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,TOTEM - INCLINADO/BASE DANIFICADA,3,"0,07%",,,
2 BI,TOTENS,BRASILANDIA,TOTEM - COM FERRUGEM,1,"0,02%",,,
2 BI,TOTENS,BRASILANDIA,TOTEM - COM COLAGEM,17,"0,42%",,,
2 BI,TOTENS,BRASILANDIA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,PISO - SUJO,1,"0,02%",,,
2 BI,TOTENS,BRASILANDIA,PISO - PODOTATIL DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,BRASILANDIA,PISO - PODOTATIL AUSENTE,4,"0,10%",,,
2 BI,TOTENS,BRASILANDIA,PISO - ENTORNO INADEQUADO,2,"0,05%",,,
2 BI,TOTENS,BRASILANDIA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ITINERARIO - PICTOGRAMA DANIFICADO,26,"0,64%",,,
2 BI,TOTENS,BRASILANDIA,ITINERARIO - DIVERGENTE,1,"0,02%",,,
2 BI,TOTENS,BRASILANDIA,ITINERARIO - DANIFICADO PARCIALMENTE,44,"1,09%",,,
2 BI,TOTENS,BRASILANDIA,ITINERARIO - AUSENTE,42,"1,04%",,,
2 BI,TOTENS,BRASILANDIA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,BRASILANDIA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,BUTANTA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,BUTANTA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,TOTEM - PICHAÇÃO,1,"0,02%",,,
2 BI,TOTENS,BUTANTA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BUTANTA,TOTEM - COM COLAGEM,6,"0,15%",,,
2 BI,TOTENS,BUTANTA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,PISO - PODOTATIL AUSENTE,1,"0,02%",,,
2 BI,TOTENS,BUTANTA,PISO - ENTORNO INADEQUADO,1,"0,02%",,,
2 BI,TOTENS,BUTANTA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
