OFS,ELT,N ELETRO,REGIÃO,BAIRRO,ENDEREÇO,EQUIPAMENTO,LATITUDE,LONGITUDE,FILIAL,OCORRÊNCIAS,TIPO DE OCORRÊNCIAS,MANUTENÇÃO,STATUS,%
924930,20150065,T06144,LESTE,CARRAO,"RUA ANTONIO DE BARROS, 825",TOTEM MARROM,-23.538.059,-46.557.878,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
924959,20150084,A01975,LESTE,TATUAPE,"RUA MELO FREIRE, 4952",CAOS LEVE,-23.537.073,-46.558.345,FILIAL LESTE,Itinerario,Ausente,Preventiva,1,0%
924959,20150084,A01975,LESTE,TATUAPE,"RUA MELO FREIRE, 4952",CAOS LEVE,-23.537.073,-46.558.345,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
924959,20150084,A01975,LESTE,TATUAPE,"RUA MELO FREIRE, 4952",CAOS LEVE,-23.537.073,-46.558.345,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
924959,20150084,A01975,LESTE,TATUAPE,"RUA MELO FREIRE, 4952",CAOS LEVE,-23.537.073,-46.558.345,FILIAL LESTE,Vidro,Riscado,Preventiva,1,0%
924959,20150084,A01975,LESTE,TATUAPE,"RUA MELO FREIRE, 4952",CAOS LEVE,-23.537.073,-46.558.345,FILIAL LESTE,Estrutura Abrigo,Sujo,Preventiva,1,0%
924959,20150084,A01975,LESTE,TATUAPE,"RUA MELO FREIRE, 4952",CAOS LEVE,-23.537.073,-46.558.345,FILIAL LESTE,Piso,Sujo,Preventiva,1,0%
924959,20150084,A01975,LESTE,TATUAPE,"RUA MELO FREIRE, 4952",CAOS LEVE,-23.537.073,-46.558.345,FILIAL LESTE,Vidro,Colagem,Preventiva,1,0%
925016,20150104,A02736,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Cobertura,Danificada,Corretiva,1,0%
925016,20150104,A02736,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
925016,20150104,A02736,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Vidro,Riscado,Preventiva,1,0%
925016,20150104,A02736,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Cobertura,Ferrugem,Corretiva,1,0%
925016,20150104,A02736,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Estrutura Abrigo,Ferrugem,Corretiva,1,0%
925016,20150104,A02736,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Estrutura Abrigo,Base do Assento com Ferrugem,Corretiva,1,0%
925016,20150104,A02736,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Painel,Ferrugem,Corretiva,1,0%
925016,20150104,A02736,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Vidro,Colagem,Preventiva,1,0%
925032,20150112,A02737,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Cobertura,Danificada,Corretiva,1,0%
925032,20150112,A02737,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
925032,20150112,A02737,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Vidro,Riscado,Preventiva,1,0%
925032,20150112,A02737,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Cobertura,Ferrugem,Corretiva,1,0%
925032,20150112,A02737,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Estrutura Abrigo,Ferrugem,Corretiva,1,0%
925032,20150112,A02737,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Estrutura Abrigo,Base do Assento com Ferrugem,Corretiva,1,0%
925032,20150112,A02737,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Painel,Ferrugem,Corretiva,1,0%
925032,20150112,A02737,LESTE,CARRAO,"AVENIDA CONDE DE FRONTINI (PRACA LUIZ TROCHILLO ), 54",CAOS LEVE,-23.536.787,-46.556.601,FILIAL LESTE,Vidro,Colagem,Preventiva,1,0%
925072,20150138,A07907,LESTE,CARRAO,"AVENIDA CONSELHEIRO CARRAO, 327",CAOS LEVE,-23.538.338,-46.555.094,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
925072,20150138,A07907,LESTE,CARRAO,"AVENIDA CONSELHEIRO CARRAO, 327",CAOS LEVE,-23.538.338,-46.555.094,FILIAL LESTE,Vidro,Riscado,Preventiva,1,0%
925072,20150138,A07907,LESTE,CARRAO,"AVENIDA CONSELHEIRO CARRAO, 327",CAOS LEVE,-23.538.338,-46.555.094,FILIAL LESTE,Estrutura Abrigo,Sujo,Preventiva,1,0%
925072,20150138,A07907,LESTE,CARRAO,"AVENIDA CONSELHEIRO CARRAO, 327",CAOS LEVE,-23.538.338,-46.555.094,FILIAL LESTE,Vidro,Colagem,Preventiva,1,0%
925100,20150154,A05429,LESTE,CARRAO,"RUA DIAMANTE PRETO, 686",MINIMALISTA LEVE,-23.539.797,-46.553.037,FILIAL LESTE,Vidro,Riscado,Preventiva,1,0%
925100,20150154,A05429,LESTE,CARRAO,"RUA DIAMANTE PRETO, 686",MINIMALISTA LEVE,-23.539.797,-46.553.037,FILIAL LESTE,Estrutura Abrigo,Sujo,Preventiva,1,0%
925120,20150174,T16184,LESTE,TATUAPE,"RUA SERRA DE BOTUCATU, 1195",TOTEM MARROM,-23.542.253,-46.560.417,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
925125,20150177,T16184,LESTE,TATUAPE,"RUA SERRA DE BOTUCATU, 1195",TOTEM MARROM,-23.542.253,-46.560.417,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
937386,20159520,T17077,LESTE,TATUAPE,"RUA SAO BERNARDO, 665",TOTEM MARROM,-23.550.111,-46.576.857,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
937405,20159526,T17078,LESTE,TATUAPE,"RUA SAO BERNARDO, 197",TOTEM MARROM,-23.546.236,-46.578.439,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
937430,20159534,T03264,LESTE,TATUAPE,"RUA PADRE ADELINO, 1787",TOTEM MARROM,-23.544.135,-46.577.342,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
937430,20159534,T03264,LESTE,TATUAPE,"RUA PADRE ADELINO, 1787",TOTEM MARROM,-23.544.135,-46.577.342,FILIAL LESTE,Abalroado,,Corretiva,1,0%
937454,20159548,T11291,LESTE,TATUAPE,"RUA PADRE ADELINO (PC SILVIO ROMERO), 33",TOTEM MARROM,-23.545.177,-46.574.072,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
937454,20159548,T11291,LESTE,TATUAPE,"RUA PADRE ADELINO (PC SILVIO ROMERO), 33",TOTEM MARROM,-23.545.177,-46.574.072,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
937454,20159548,T11291,LESTE,TATUAPE,"RUA PADRE ADELINO (PC SILVIO ROMERO), 33",TOTEM MARROM,-23.545.177,-46.574.072,FILIAL LESTE,Totem,Com Ferrugem,Preventiva,1,0%
937457,20159550,T11291,LESTE,TATUAPE,"RUA PADRE ADELINO (PC SILVIO ROMERO), 33",TOTEM MARROM,-23.545.177,-46.574.072,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
937457,20159550,T11291,LESTE,TATUAPE,"RUA PADRE ADELINO (PC SILVIO ROMERO), 33",TOTEM MARROM,-23.545.177,-46.574.072,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
937457,20159550,T11291,LESTE,TATUAPE,"RUA PADRE ADELINO (PC SILVIO ROMERO), 33",TOTEM MARROM,-23.545.177,-46.574.072,FILIAL LESTE,Totem,Com Ferrugem,Preventiva,1,0%
937462,20159552,T11291,LESTE,TATUAPE,"RUA PADRE ADELINO (PC SILVIO ROMERO), 33",TOTEM MARROM,-23.545.177,-46.574.072,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
937462,20159552,T11291,LESTE,TATUAPE,"RUA PADRE ADELINO (PC SILVIO ROMERO), 33",TOTEM MARROM,-23.545.177,-46.574.072,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
937462,20159552,T11291,LESTE,TATUAPE,"RUA PADRE ADELINO (PC SILVIO ROMERO), 33",TOTEM MARROM,-23.545.177,-46.574.072,FILIAL LESTE,Totem,Com Ferrugem,Preventiva,1,0%
937624,20159647,T02923,LESTE,TATUAPE,"RUA PADRE ESTEVAO PERNET, 284",TOTEM MARROM,-23.542.973,-46.571.918,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
937624,20159647,T02923,LESTE,TATUAPE,"RUA PADRE ESTEVAO PERNET, 284",TOTEM MARROM,-23.542.973,-46.571.918,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
937654,20159676,T13254,LESTE,AGUA RASA,"RUA SEBASTIAO BARBOSA, 37",TOTEM MARROM,-2.355.287,-46.574.698,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
937654,20159676,T13254,LESTE,AGUA RASA,"RUA SEBASTIAO BARBOSA, 37",TOTEM MARROM,-2.355.287,-46.574.698,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
937654,20159676,T13254,LESTE,AGUA RASA,"RUA SEBASTIAO BARBOSA, 37",TOTEM MARROM,-2.355.287,-46.574.698,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
937804,20159773,T04892,LESTE,AGUA RASA,"RUA MARECHAL BARBACENA, 510",TOTEM MARROM,-23.554.957,-46.574.475,FILIAL LESTE,Itinerario,Ausente,Preventiva,1,0%
937804,20159773,T04892,LESTE,AGUA RASA,"RUA MARECHAL BARBACENA, 510",TOTEM MARROM,-23.554.957,-46.574.475,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
937804,20159773,T04892,LESTE,AGUA RASA,"RUA MARECHAL BARBACENA, 510",TOTEM MARROM,-23.554.957,-46.574.475,FILIAL LESTE,Estrutura Abrigo,Sujo,Preventiva,1,0%
940127,20161337,T11280,LESTE,TATUAPE,"RUA ISIDRO TINOCO, 7",TOTEM MARROM,-23.543.439,-46.573.763,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
940193,20161380,T11309,LESTE,TATUAPE,"RUA VILELA, 853",TOTEM MARROM,-23.541.837,-46.565.554,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
940215,20161394,T07806,LESTE,TATUAPE,"RUA PADRE ESTEVAO DE PERNET X ITAPURA, SN",TOTEM MARROM,-2.354.191,-46.566.922,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
940237,20161414,T11310,LESTE,TATUAPE,"RUA VILELA, 663",TOTEM MARROM,-23.540.223,-46.566.179,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
940266,20161442,T03952,LESTE,TATUAPE,"RUA APUCARANA, 642",TOTEM MARROM,-23.543.938,-46.564.048,FILIAL LESTE,Itinerario,Ausente,Preventiva,1,0%
940266,20161442,T03952,LESTE,TATUAPE,"RUA APUCARANA, 642",TOTEM MARROM,-23.543.938,-46.564.048,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
940266,20161442,T03952,LESTE,TATUAPE,"RUA APUCARANA, 642",TOTEM MARROM,-23.543.938,-46.564.048,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
940266,20161442,T03952,LESTE,TATUAPE,"RUA APUCARANA, 642",TOTEM MARROM,-23.543.938,-46.564.048,FILIAL LESTE,Totem,Pichação,Preventiva,1,0%
940279,20161451,T11254,LESTE,TATUAPE,"RUA APUCARANA, 846",TOTEM MARROM,-23.545.513,-4.656.369,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
940326,20161485,T19695,LESTE,TATUAPE,"RUA APUCARANA, 1520",TOTEM MARROM,-23.551.672,-46.562.243,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
940333,20161491,T11275,LESTE,TATUAPE,"RUA EMILIA MARENGO, SN",TOTEM MARROM,-23.553.154,-46.562.116,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
940400,20161552,A02756,LESTE,VILA FORMOSA,"RUA ELEONORA CINTRA (RUA CANUTO DE ABREU - PQ CERET ), 510",CAOS LEVE,-23.556.275,-46.560.128,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
940400,20161552,A02756,LESTE,VILA FORMOSA,"RUA ELEONORA CINTRA (RUA CANUTO DE ABREU - PQ CERET ), 510",CAOS LEVE,-23.556.275,-46.560.128,FILIAL LESTE,Piso,Podotatil Danificado,Corretiva,1,0%
940400,20161552,A02756,LESTE,VILA FORMOSA,"RUA ELEONORA CINTRA (RUA CANUTO DE ABREU - PQ CERET ), 510",CAOS LEVE,-23.556.275,-46.560.128,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
940400,20161552,A02756,LESTE,VILA FORMOSA,"RUA ELEONORA CINTRA (RUA CANUTO DE ABREU - PQ CERET ), 510",CAOS LEVE,-23.556.275,-46.560.128,FILIAL LESTE,Cobertura,Suja,Preventiva,1,0%
940400,20161552,A02756,LESTE,VILA FORMOSA,"RUA ELEONORA CINTRA (RUA CANUTO DE ABREU - PQ CERET ), 510",CAOS LEVE,-23.556.275,-46.560.128,FILIAL LESTE,Estrutura Abrigo,Sujo,Preventiva,1,0%
940400,20161552,A02756,LESTE,VILA FORMOSA,"RUA ELEONORA CINTRA (RUA CANUTO DE ABREU - PQ CERET ), 510",CAOS LEVE,-23.556.275,-46.560.128,FILIAL LESTE,Vidro,Colagem,Preventiva,1,0%
940473,20161606,T18945,LESTE,AGUA RASA,"RUA BENTO GONÇALVES, 424",TOTEM MARROM,-23.553.267,-46.569.668,FILIAL LESTE,Piso,Podotatil Danificado,Corretiva,1,0%
940498,20161609,T04862,LESTE,AGUA RASA,"RUA BDO SERRO LARGO, 197",TOTEM MARROM,-23.552.831,-46.569.662,FILIAL LESTE,Abalroado,,Corretiva,1,0%
943068,20163602,T14895,LESTE,TATUAPE,"RUA BONSUCESSO, 343",TOTEM MARROM,-23.543.841,-46.576.684,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
943116,20163617,T13438,LESTE,TATUAPE,"RUA BONSUCESSO, 959",TOTEM MARROM,-2.354.695,-46.577.473,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
943120,20163622,T13437,LESTE,TATUAPE,"RUA BONSUCESSO, 976",TOTEM MARROM,-23.547.044,-46.577.418,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
943120,20163622,T13437,LESTE,TATUAPE,"RUA BONSUCESSO, 976",TOTEM MARROM,-23.547.044,-46.577.418,FILIAL LESTE,Piso,Podotatil Danificado,Corretiva,1,0%
943138,20163634,T03722,LESTE,TATUAPE,"RUA BONSUCESSO, 1189",TOTEM MARROM,-23.548.879,-46.576.298,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
943138,20163634,T03722,LESTE,TATUAPE,"RUA BONSUCESSO, 1189",TOTEM MARROM,-23.548.879,-46.576.298,FILIAL LESTE,Totem,Com Ferrugem,Preventiva,1,0%
943141,20163640,T03723,LESTE,TATUAPE,"RUA BONSUCESSO, 1256",TOTEM MARROM,-23.549.435,-46.576.231,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
943141,20163640,T03723,LESTE,TATUAPE,"RUA BONSUCESSO, 1256",TOTEM MARROM,-23.549.435,-46.576.231,FILIAL LESTE,Totem,Com Ferrugem,Preventiva,1,0%
943156,20163650,T11265,LESTE,TATUAPE,"RUA BONSUCESSO, 1329",TOTEM MARROM,-23.550.264,-46.575.891,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
943196,20163692,T11266,LESTE,TATUAPE,"RUA BONSUCESSO, 1378",TOTEM MARROM,-23.550.468,-46.575.952,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
944569,20164591,A02733,LESTE,TATUAPE,"AVENIDA AZEVEDO (PRACA SANTA TERESINHA), 119",CAOS LEVE,-23.540.956,-46.571.021,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
944569,20164591,A02733,LESTE,TATUAPE,"AVENIDA AZEVEDO (PRACA SANTA TERESINHA), 119",CAOS LEVE,-23.540.956,-46.571.021,FILIAL LESTE,Vidro,Riscado,Preventiva,1,0%
944569,20164591,A02733,LESTE,TATUAPE,"AVENIDA AZEVEDO (PRACA SANTA TERESINHA), 119",CAOS LEVE,-23.540.956,-46.571.021,FILIAL LESTE,Piso,Sujo,Preventiva,1,0%
944569,20164591,A02733,LESTE,TATUAPE,"AVENIDA AZEVEDO (PRACA SANTA TERESINHA), 119",CAOS LEVE,-23.540.956,-46.571.021,FILIAL LESTE,Vidro,Colagem,Preventiva,1,0%
944569,20164591,A02733,LESTE,TATUAPE,"AVENIDA AZEVEDO (PRACA SANTA TERESINHA), 119",CAOS LEVE,-23.540.956,-46.571.021,FILIAL LESTE,Elétrica,Iluminação,Preventiva,1,0%
944592,20164598,A02734,LESTE,TATUAPE,"AVENIDA AZEVEDO (PRACA SANTA TERESINHA), 118",CAOS LEVE,-23.541.016,-46.570.984,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
944592,20164598,A02734,LESTE,TATUAPE,"AVENIDA AZEVEDO (PRACA SANTA TERESINHA), 118",CAOS LEVE,-23.541.016,-46.570.984,FILIAL LESTE,Vidro,Riscado,Preventiva,1,0%
944592,20164598,A02734,LESTE,TATUAPE,"AVENIDA AZEVEDO (PRACA SANTA TERESINHA), 118",CAOS LEVE,-23.541.016,-46.570.984,FILIAL LESTE,Cobertura,Suja,Preventiva,1,0%
944592,20164598,A02734,LESTE,TATUAPE,"AVENIDA AZEVEDO (PRACA SANTA TERESINHA), 118",CAOS LEVE,-23.541.016,-46.570.984,FILIAL LESTE,Vidro,Colagem,Preventiva,1,0%
944592,20164598,A02734,LESTE,TATUAPE,"AVENIDA AZEVEDO (PRACA SANTA TERESINHA), 118",CAOS LEVE,-23.541.016,-46.570.984,FILIAL LESTE,Elétrica,Iluminação,Preventiva,1,0%
944628,20164615,T16594,LESTE,TATUAPE,"RUA FILIPE CAMARAO, OP 431",TOTEM MARROM,-23.538.757,-46.579.376,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
944628,20164615,T16594,LESTE,TATUAPE,"RUA FILIPE CAMARAO, OP 431",TOTEM MARROM,-23.538.757,-46.579.376,FILIAL LESTE,Piso,Podotatil Danificado,Corretiva,1,0%
944661,20164628,T11279,LESTE,TATUAPE,"RUA HENRIQUE SERTORIO, 101",TOTEM MARROM,-23.535.944,-4.657.789,FILIAL LESTE,Piso,Sujo,Preventiva,1,0%
944708,20164644,T16890,LESTE,TATUAPE,"RUA JACIRENDI, 222",TOTEM MARROM,-23.533.002,-46.578.102,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
944720,20164649,T14663,LESTE,TATUAPE,"RUA JACIRENDI, 412",TOTEM MARROM,-23.531.263,-46.578.738,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
944730,20164656,T17845,LESTE,TATUAPE,"RUA JACIRENDI, 577",TOTEM MARROM,-23.529.287,-4.658.026,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
944740,20164667,T17844,LESTE,TATUAPE,"RUA ULISSES CRUZ, 930",TOTEM MARROM,-23.530.314,-46.578.403,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
944740,20164667,T17844,LESTE,TATUAPE,"RUA ULISSES CRUZ, 930",TOTEM MARROM,-23.530.314,-46.578.403,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
944763,20164678,T17846,LESTE,TATUAPE,"RUA PITANGUI, 138",TOTEM MARROM,-23.530.054,-46.576.816,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
944777,20164688,T11304,LESTE,TATUAPE,"RUA TUIUTI, 278",TOTEM MARROM,-2.352.754,-46.575.809,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
944792,20164697,T02881,LESTE,TATUAPE,"RUA TUIUTI, 606",TOTEM MARROM,-23.530.229,-46.575.817,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
944792,20164697,T02881,LESTE,TATUAPE,"RUA TUIUTI, 606",TOTEM MARROM,-23.530.229,-46.575.817,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
944807,20164714,T11292,LESTE,TATUAPE,"RUA SABATINO NASTARI, 31",TOTEM MARROM,-23.532.297,-46.575.346,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
944807,20164714,T11292,LESTE,TATUAPE,"RUA SABATINO NASTARI, 31",TOTEM MARROM,-23.532.297,-46.575.346,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
944825,20164729,T11298,LESTE,TATUAPE,"RUA SIRIA, 394",TOTEM MARROM,-23.530.258,-46.566.607,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
944848,20164747,T11299,LESTE,TATUAPE,"RUA SANTA ELVIRA, 494",TOTEM MARROM,-2.352.822,-46.566.334,FILIAL LESTE,Totem,Pichação,Preventiva,1,0%
944870,20164765,T04670,LESTE,TATUAPE,"RUA BAGUARI, 64",TOTEM MARROM,-23.535.024,-46.570.254,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
944890,20164782,T16768,LESTE,TATUAPE,"RUA DOUTOR ANGELO VITA, 303",TOTEM MARROM,-23.536.839,-4.656.542,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
944913,20164795,T11269,LESTE,TATUAPE,"RUA CORONEL GUSTAVO SANTIAGO, 65",TOTEM MARROM,-23.534.499,-46.565.341,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
945448,20165224,T14837,LESTE,TATUAPE,"RUA FRANCISCO BUENO, 384",TOTEM MARROM,-23.532.196,-46.583.114,FILIAL LESTE,Itinerario,Ausente,Preventiva,1,0%
945470,20165237,T03720,LESTE,TATUAPE,"RUA ULISSES CRUZ, 809",TOTEM MARROM,-23.531.398,-46.579.453,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
945503,20165254,T14329,LESTE,TATUAPE,"RUA GONÇALVES CRESPO, 78",TOTEM MARROM,-23.538.547,-46.575.739,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
945542,20165279,A08425,LESTE,TATUAPE,"RUA URURAI, 111",MINIMALISTA LEVE,-23.533.237,-46.571.671,FILIAL LESTE,Estrutura Abrigo,Colagem,Preventiva,1,0%
945596,20165321,T14757,LESTE,TATUAPE,"RUA FERNANDES PINHEIRO, 143",TOTEM MARROM,-23.540.846,-4.657.206,FILIAL LESTE,Itinerario,Ausente,Preventiva,1,0%
945596,20165321,T14757,LESTE,TATUAPE,"RUA FERNANDES PINHEIRO, 143",TOTEM MARROM,-23.540.846,-4.657.206,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
945596,20165321,T14757,LESTE,TATUAPE,"RUA FERNANDES PINHEIRO, 143",TOTEM MARROM,-23.540.846,-4.657.206,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
945644,20165337,T02959,LESTE,TATUAPE,"AVENIDA AZEVEDO, 462",TOTEM MARROM,-23.543.392,-46.570.598,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
945644,20165337,T02959,LESTE,TATUAPE,"AVENIDA AZEVEDO, 462",TOTEM MARROM,-23.543.392,-46.570.598,FILIAL LESTE,Itinerario,Danificado Parcialmente,Corretiva,1,0%
945644,20165337,T02959,LESTE,TATUAPE,"AVENIDA AZEVEDO, 462",TOTEM MARROM,-23.543.392,-46.570.598,FILIAL LESTE,Piso,Entorno Inadequado,Corretiva,1,0%
945644,20165337,T02959,LESTE,TATUAPE,"AVENIDA AZEVEDO, 462",TOTEM MARROM,-23.543.392,-46.570.598,FILIAL LESTE,Totem,Com Colagem,Preventiva,1,0%
945644,20165337,T02959,LESTE,TATUAPE,"AVENIDA AZEVEDO, 462",TOTEM MARROM,-23.543.392,-46.570.598,FILIAL LESTE,Totem,Pichação,Preventiva,1,0%
945703,20165361,T03157,LESTE,TATUAPE,"RUA MONTE SERRAT, 658",TOTEM MARROM,-23.543.339,-46.561.506,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
945740,20165376,T11293,LESTE,TATUAPE,"RUA SERRA DE BOTUCATU, 979",TOTEM MARROM,-23.542.718,-46.562.499,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
945749,20165383,T11294,LESTE,TATUAPE,"RUA SERRA DE BOTUCATU, 749",TOTEM MARROM,-23.543.134,-4.656.462,FILIAL LESTE,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
945780,20165413,T11301,LESTE,TATUAPE,"RUA TIJUCO PRETO, 1388",TOTEM MARROM,-23.542.105,-46.562.191,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
945820,20165440,T18231,LESTE,TATUAPE,"RUA EUCLIDES PACHECO, 705",TOTEM MARROM,-23.548.074,-46.567.987,FILIAL LESTE,Piso,Podotatil Danificado,Corretiva,1,0%
948457,20167587,T03420,LESTE,TATUAPE,"RUA ULISSES CRUZ, 435",TOTEM MARROM,-2.353.266,-46.582.603,FILIAL LESTE,Itinerario,Pictograma Danificado,Preventiva,1,0%
948477,20167595,A07414,LESTE,TATUAPE,"RUA BONSUCESSO, 712",CAOS LEVE,-23.546.057,-46.576.806,FILIAL LESTE,Vidro,Pichação,Preventiva,1,0%
948477,20167595,A07414,LESTE,TATUAPE,"RUA BONSUCESSO, 712",CAOS LEVE,-23.546.057,-46.576.806,FILIAL LESTE,Cobertura,Suja,Preventiva,1,0%
